Abbreviation,TeamName,GridPosition,Position,Status,Points,Laps,quali_position,quali_time_s,gap_to_pole_s,gap_to_pole_pct,q3_appearance,quali_sector1_gap,quali_sector2_gap,quali_sector3_gap,best_compound_used,fp2_avg_long_run_pace,fp2_tyre_deg_rate,air_temp,track_temp,humidity,wind_speed,is_wet_race,is_sprint_weekend,quali_position_delta,podium_finish,season,race_round,reg_era,driver_elo_pre,driver_elo_post,teammate_elo_pre,elo_vs_teammate_diff,EventName,circuit_type,dnf_type,is_driver_dnf,is_mech_dnf,is_dnf,driver_avg_finish_roll5,driver_avg_points_roll5,driver_error_dnf_rate_roll5,driver_avg_quali_roll5,driver_avg_quali_gap_roll5,team_avg_points_roll5,team_mech_dnf_rate_roll5,team_avg_quali_roll5
GIO,Alfa Romeo Racing,12.0,13.0,+1 Lap,0.0,69.0,13.0,72.136,1.8960000000000008,2.699316628701596,0,0.913999999999998,0.5579999999999998,0.5019999999999989,SOFT,,,29.368253968253967,51.098412698412695,16.14761904761905,1.3087301587301583,0,0,1.0,0,2019,7,pre_2022,1422.414692796254,1443.5078038373304,1536.9905916946923,-114.57589889843825,Canadian Grand Prix,Street,none,0,0,0,14.6,0.0,0.0,14.25,2.8939650877474854,1.8,0.0,13.9
GRO,Haas F1 Team,14.0,14.0,+1 Lap,0.0,69.0,15.0,72.109,1.869,2.660876993166287,0,0.6539999999999999,0.6430000000000007,0.6640000000000015,SOFT,79.87041666666667,0.2263461538461536,29.368253968253967,51.098412698412695,16.14761904761905,1.3087301587301583,0,0,1.0,0,2019,7,pre_2022,1486.2595660899262,1493.9224742406752,1513.7404339100738,-27.480867820147523,Canadian Grand Prix,Street,none,0,0,0,13.8,0.4,0.0,10.6,2.1222081857671924,1.6,0.2,9.5
RAI,Alfa Romeo Racing,16.0,15.0,+1 Lap,0.0,69.0,17.0,72.23,1.990000000000009,2.8331435079726783,0,0.8619999999999983,0.5919999999999987,0.6280000000000001,SOFT,79.65990000000001,0.3912424242424284,29.368253968253967,51.098412698412695,16.14761904761905,1.3087301587301583,0,0,1.0,0,2019,7,pre_2022,1536.9905916946923,1515.897480653616,1422.414692796254,114.57589889843825,Canadian Grand Prix,Street,none,0,0,0,11.4,1.8,0.0,13.8,2.324272356365163,1.8,0.0,13.9
RUS,Williams,18.0,16.0,+2 Laps,0.0,68.0,19.0,73.617,3.377000000000009,4.807801822323476,0,1.283999999999999,1.0169999999999997,1.1679999999999993,SOFT,79.534,0.2322362637362623,29.368253968253967,51.098412698412695,16.14761904761905,1.3087301587301583,0,0,1.0,0,2019,7,pre_2022,1576.9625705422015,1586.3040962085533,1423.0374294577985,153.9251410844031,Canadian Grand Prix,Street,none,0,0,0,15.6,0.0,0.0,18.2,4.5207601094502206,0.0,0.0,18.7
MAG,Haas F1 Team,0.0,17.0,+2 Laps,0.0,68.0,10.0,71.786,1.5460000000000065,2.2010250569476177,0,0.5189999999999984,0.6209999999999987,0.4980000000000011,SOFT,79.5528125,0.1278573529411756,29.368253968253967,51.098412698412695,16.14761904761905,1.3087301587301583,0,0,10.0,0,2019,7,pre_2022,1513.7404339100738,1506.0775257593248,1486.2595660899262,27.480867820147523,Canadian Grand Prix,Street,none,0,0,0,12.0,1.2,0.0,8.4,1.6625214099571402,1.6,0.2,9.5
KUB,Williams,19.0,18.0,+3 Laps,0.0,67.0,20.0,74.393,4.153000000000006,5.9125854214123095,0,1.384999999999998,1.4029999999999987,1.4570000000000007,SOFT,81.80059999999999,0.1450642857142876,29.368253968253967,51.098412698412695,16.14761904761905,1.3087301587301583,0,0,1.0,0,2019,7,pre_2022,1423.0374294577985,1413.6959037914467,1576.9625705422015,-153.9251410844031,Canadian Grand Prix,Street,none,0,0,0,17.0,0.0,0.0,19.2,5.005798214308243,0.0,0.0,18.7
ALB,Toro Rosso,13.0,19.0,Collision damage,0.0,59.0,14.0,72.193,1.953000000000003,2.780466970387248,0,0.6780000000000008,0.5650000000000013,0.6290000000000013,SOFT,79.96153846153847,-0.1141813186813192,29.368253968253967,51.098412698412695,16.14761904761905,1.3087301587301583,0,0,1.0,0,2019,7,pre_2022,1486.473444433361,1471.7167744966814,1513.526555566639,-27.05311113327798,Canadian Grand Prix,Street,driver_error,1,0,1,9.8,1.4,0.0,11.5,2.171721941179585,3.0,0.0,10.6
NOR,McLaren,8.0,20.0,Suspension,0.0,8.0,8.0,71.863,1.6230000000000049,2.310649202733492,1,0.625,0.5380000000000003,0.4239999999999995,SOFT,78.18353846153846,0.0690274725274766,29.368253968253967,51.098412698412695,16.14761904761905,1.3087301587301583,0,0,0.0,0,2019,7,pre_2022,1476.1768608602301,1472.1651287104062,1528.4278315428974,-52.25097068266723,Canadian Grand Prix,Street,mechanical,0,1,1,12.6,2.4,0.4,11.0,2.029943621722576,6.0,0.0,10.8
HAM,Mercedes,1.0,1.0,Finished,25.0,53.0,1.0,88.319,0.0,0.0,1,0.0,0.0,0.0,SOFT,95.6765,-0.0002380952381009,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,1,2019,8,pre_2022,1603.1085346972,1610.5895403120094,1396.8914653028,206.2170693943999,French Grand Prix,Balanced,none,0,0,0,1.2,23.8,0.0,1.8,0.24357903567039824,41.6,0.0,2.0
BOT,Mercedes,2.0,2.0,Finished,18.0,53.0,2.0,88.605,0.2860000000000013,0.3238261302777447,1,0.068999999999999,0.1929999999999978,0.0240000000000009,SOFT,97.37483333333331,-0.4870839160839154,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,1,2019,8,pre_2022,1396.8914653028,1389.4104596879906,1603.1085346972,-206.2170693943999,French Grand Prix,Balanced,none,0,0,0,2.4,17.8,0.0,2.2,0.2696727503414137,41.6,0.0,2.0
LEC,Ferrari,3.0,3.0,Finished,15.0,53.0,3.0,88.965,0.6460000000000008,0.7314394411168613,1,0.2070000000000007,0.259999999999998,0.1789999999999949,SOFT,98.5705,0.3492619047619023,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,1,2019,8,pre_2022,1485.519310209788,1507.0163354251463,1609.9457274227987,-124.42641721301061,French Grand Prix,Balanced,none,0,0,0,7.6,9.2,0.2,7.4,1.4403506216629984,24.8,0.0,5.1
VER,Red Bull Racing,4.0,4.0,Finished,12.0,53.0,4.0,89.409,1.0900000000000034,1.2341625244851089,1,0.3249999999999993,0.3520000000000003,0.4129999999999967,SOFT,106.18316666666664,-2.8574,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1654.1857295865254,1662.3004956894497,1466.6443327506445,187.54139683588096,French Grand Prix,Balanced,none,0,0,0,4.0,12.2,0.0,5.4,1.0644627867581253,18.6,0.1,6.9
VET,Ferrari,7.0,5.0,Finished,11.0,53.0,7.0,89.799,1.480000000000004,1.6757436112274866,1,0.3930000000000007,0.0880000000000009,0.705999999999996,MEDIUM,97.74611111111112,-0.0968333333333376,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1609.9457274227987,1588.4487022074404,1485.519310209788,124.42641721301061,French Grand Prix,Balanced,none,0,0,0,2.8,15.6,0.0,2.8,0.5781659515677713,24.8,0.0,5.1
SAI,McLaren,6.0,6.0,Finished,8.0,53.0,6.0,89.522,1.203000000000003,1.3621078137207203,1,0.277000000000001,0.3569999999999993,0.5689999999999955,SOFT,98.40114285714286,0.0957142857142875,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1532.4395636927213,1536.0913389788009,1472.1651287104062,60.27443498231514,French Grand Prix,Balanced,none,0,0,0,9.2,3.6,0.0,11.0,2.813855434472792,4.4,0.1,10.8
RAI,Alfa Romeo Racing,12.0,7.0,+1 Lap,6.0,52.0,12.0,90.533,2.213999999999998,2.506821861660569,0,0.8619999999999983,0.4540000000000006,0.8979999999999961,SOFT,97.311125,-0.1816071428571471,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1515.897480653616,1519.011229465986,1443.5078038373304,72.3896768162856,French Grand Prix,Balanced,none,0,0,0,13.0,0.6,0.0,15.4,2.7036483023269877,0.6,0.0,14.4
HUL,Renault,13.0,8.0,+1 Lap,4.0,52.0,13.0,90.544,2.2249999999999943,2.5192767128250937,0,0.8559999999999981,0.2829999999999977,1.0859999999999983,MEDIUM,97.24264285714284,-0.1415450549450581,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1430.4585637087823,1438.8215166141306,1473.299353426658,-42.84078971787562,French Grand Prix,Balanced,none,0,0,0,13.4,1.2,0.0,11.6,2.425158331433473,4.4,0.1,9.7
NOR,McLaren,5.0,9.0,+1 Lap,2.0,52.0,5.0,89.418,1.0990000000000038,1.2443528572560874,1,0.3919999999999994,0.3419999999999987,0.3649999999999949,SOFT,102.60800000000002,-0.6290000000000101,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1472.1651287104062,1468.5133534243266,1532.4395636927213,-60.27443498231514,French Grand Prix,Balanced,none,0,0,0,15.4,0.8,0.4,10.6,2.224165511526096,4.4,0.1,10.8
GAS,Red Bull Racing,9.0,10.0,+1 Lap,1.0,52.0,9.0,90.184,1.8649999999999949,2.111663401985977,1,0.5470000000000006,0.6750000000000007,0.6430000000000007,SOFT,97.983625,0.1006547619047589,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1466.6443327506445,1458.5295666477202,1654.1857295865254,-187.54139683588096,French Grand Prix,Balanced,none,0,0,0,8.4,6.4,0.0,8.4,1.4197178207218568,18.6,0.1,6.9
RIC,Renault,8.0,11.0,+1 Lap,0.0,52.0,8.0,89.918,1.5990000000000038,1.8104824556437504,1,0.536999999999999,0.3789999999999978,0.6829999999999998,SOFT,99.192,-0.0929333333333374,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1473.299353426658,1464.9364005213097,1430.4585637087823,42.84078971787562,French Grand Prix,Balanced,none,0,0,0,10.8,3.2,0.2,7.8,1.9553054745492653,4.4,0.1,9.7
PER,Racing Point,14.0,12.0,+1 Lap,0.0,52.0,14.0,90.738,2.418999999999997,2.7389349969995096,0,0.838000000000001,0.8149999999999977,0.7659999999999982,SOFT,97.9028181818182,-0.1077000000000005,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1545.771998204167,1557.2472991588281,1444.766912819399,101.00508538476788,French Grand Prix,Balanced,none,0,0,0,10.6,2.4,0.0,13.0,2.405451729145846,3.2,0.0,14.8
STR,Racing Point,17.0,13.0,+1 Lap,0.0,52.0,18.0,91.726,3.4069999999999965,3.8576070834135305,0,1.1870000000000012,0.8499999999999979,1.3699999999999974,SOFT,98.234375,-0.6956071428571509,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,1.0,0,2019,8,pre_2022,1444.766912819399,1433.291611864738,1545.771998204167,-101.00508538476788,French Grand Prix,Balanced,none,0,0,0,13.0,0.8,0.2,16.6,3.1783033964074923,3.2,0.0,14.8
KVY,Toro Rosso,19.0,14.0,+1 Lap,0.0,52.0,16.0,91.564,3.2449999999999903,3.674181093535921,0,0.9519999999999982,0.8960000000000008,1.3969999999999985,SOFT,96.4976153846154,-0.019494505494503,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,-3.0,0,2019,8,pre_2022,1528.2832255033186,1532.1010199124955,1471.7167744966814,56.56645100663718,French Grand Prix,Balanced,none,0,0,0,12.8,1.8,0.4,9.2,1.9733897695257319,2.8,0.0,10.5
ALB,Toro Rosso,11.0,15.0,+1 Lap,0.0,52.0,11.0,90.461,2.141999999999996,2.425299199492743,0,0.7639999999999993,0.5629999999999988,0.8149999999999977,SOFT,98.86025,-0.1313333333333291,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1471.7167744966814,1467.8989800875045,1528.2832255033186,-56.56645100663718,French Grand Prix,Balanced,none,0,0,0,11.8,1.0,0.2,12.0,2.3982273893052692,2.8,0.0,10.5
GIO,Alfa Romeo Racing,10.0,16.0,+1 Lap,0.0,52.0,10.0,93.42,5.100999999999999,5.775654162750936,1,0.6900000000000013,0.4450000000000003,0.9540000000000006,SOFT,110.89525,-0.5385952380952431,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1443.5078038373304,1440.3940550249604,1515.897480653616,-72.3896768162856,French Grand Prix,Balanced,none,0,0,0,15.0,0.0,0.0,13.5,2.9542220554525556,0.6,0.0,14.4
MAG,Haas F1 Team,15.0,17.0,+1 Lap,0.0,52.0,15.0,91.44,3.120999999999995,3.5337809531357864,0,0.9920000000000008,0.786999999999999,1.0679999999999978,SOFT,97.31142857142858,-0.1058928571428619,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,0.0,0,2019,8,pre_2022,1506.0775257593248,1521.5179932127267,1493.9224742406752,12.155051518649543,French Grand Prix,Balanced,none,0,0,0,12.8,1.2,0.0,9.2,1.8999175988214538,1.6,0.1,10.6
KUB,Williams,18.0,18.0,+2 Laps,0.0,51.0,20.0,93.205,4.885999999999996,5.5322184354442365,0,1.5889999999999986,1.3490000000000002,1.9480000000000004,SOFT,99.00983333333336,-0.0161398601398591,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,2.0,0,2019,8,pre_2022,1413.6959037914467,1427.4495323668632,1586.3040962085533,-172.6081924171067,French Grand Prix,Balanced,none,0,0,0,17.4,0.0,0.0,19.2,5.293088475928923,0.0,0.0,18.7
RUS,Williams,20.0,19.0,+2 Laps,0.0,51.0,19.0,92.789,4.469999999999999,5.061198609585705,0,1.2429999999999986,1.190999999999999,2.0360000000000014,SOFT,98.836,-0.0430139860139859,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,-1.0,0,2019,8,pre_2022,1586.3040962085533,1572.5504676331368,1413.6959037914467,172.6081924171067,French Grand Prix,Balanced,none,0,0,0,15.8,0.0,0.0,18.2,4.596198424430473,0.0,0.0,18.7
GRO,Haas F1 Team,16.0,20.0,Retired,0.0,44.0,17.0,91.626,3.307000000000002,3.744381163736005,0,0.904,0.8829999999999991,1.519999999999996,SOFT,99.94772727272726,-0.1237909090909032,26.89421487603306,54.525619834710746,39.09090909090909,1.6785123966942148,0,0,1.0,0,2019,8,pre_2022,1493.9224742406752,1478.4820067872733,1506.0775257593248,-12.155051518649543,French Grand Prix,Balanced,mechanical,0,1,1,12.6,0.4,0.0,12.0,2.3928489748814092,1.6,0.1,10.6
VER,Red Bull Racing,2.0,1.0,Finished,26.0,71.0,3.0,63.439,0.4359999999999999,0.6920305382283383,1,0.129999999999999,0.2140000000000022,0.0919999999999987,SOFT,76.0202857142857,-0.7617499999999972,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,1.0,1,2019,9,pre_2022,1662.3004956894497,1669.8625178275663,1458.5295666477202,203.77092904172946,Austrian Grand Prix,Power,none,0,0,0,4.0,12.2,0.0,5.2,1.1928861684725192,17.0,0.1,7.1
LEC,Ferrari,1.0,2.0,Finished,18.0,71.0,1.0,63.003,0.0,0.0,1,0.0,0.0,0.0,SOFT,69.3913,0.0159212121212144,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,0.0,1,2019,9,pre_2022,1507.0163354251463,1526.6992406291554,1588.4487022074404,-81.43236678229414,Austrian Grand Prix,Power,none,0,0,0,7.2,10.2,0.2,7.2,1.517165998498778,25.0,0.0,5.4
BOT,Mercedes,3.0,3.0,Finished,15.0,71.0,4.0,63.537,0.5339999999999989,0.8475786867292017,1,0.282,0.1650000000000027,0.0869999999999997,SOFT,80.53287499999999,0.4428214285714255,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,1.0,1,2019,9,pre_2022,1389.4104596879906,1404.8117910132557,1610.5895403120094,-221.17908062401875,Austrian Grand Prix,Power,none,0,0,0,2.4,17.8,0.0,2.4,0.33443797639696266,41.6,0.0,2.0
VET,Ferrari,9.0,4.0,Finished,12.0,71.0,10.0,63.667,0.6640000000000015,1.0539180673936186,0,0.0329999999999977,0.3470000000000013,0.2839999999999989,SOFT,75.13162500000001,1.7660794117647034,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,1.0,0,2019,9,pre_2022,1588.4487022074404,1568.7657970034313,1507.0163354251463,81.43236678229414,Austrian Grand Prix,Power,none,0,0,0,3.2,14.8,0.0,3.6,0.8475561017136908,25.0,0.0,5.4
HAM,Mercedes,4.0,5.0,Finished,10.0,71.0,2.0,63.262,0.2590000000000003,0.4110915353237153,1,0.0790000000000006,0.1430000000000006,0.036999999999999,SOFT,69.36158333333333,0.0146118881118881,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,-2.0,0,2019,9,pre_2022,1610.5895403120094,1595.1882089867443,1389.4104596879906,221.17908062401875,Austrian Grand Prix,Power,none,0,0,0,1.2,23.8,0.0,1.6,0.23855429428073038,41.6,0.0,2.0
NOR,McLaren,5.0,6.0,+1 Lap,8.0,70.0,6.0,64.099,1.0960000000000036,1.7395997016015168,1,0.2369999999999983,0.4250000000000007,0.434000000000001,SOFT,70.21385714285715,0.0308175824175799,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,1.0,0,2019,9,pre_2022,1468.5133534243266,1487.5867739575654,1536.0913389788009,-67.57798555447425,Austrian Grand Prix,Power,none,0,0,0,13.6,1.2,0.2,8.6,1.944345901977389,6.4,0.1,9.0
GAS,Red Bull Racing,8.0,7.0,+1 Lap,6.0,70.0,9.0,64.199,1.195999999999998,1.8983223021125943,1,0.2159999999999975,0.3480000000000025,0.4209999999999994,SOFT,76.21446153846153,2.239291208791208,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,1.0,0,2019,9,pre_2022,1458.5295666477202,1450.9675445096036,1662.3004956894497,-203.77092904172946,Austrian Grand Prix,Power,none,0,0,0,9.2,4.8,0.0,9.0,1.5699588156796633,17.0,0.1,7.1
SAI,McLaren,19.0,8.0,+1 Lap,4.0,70.0,15.0,73.601,10.598,16.821421202164974,0,0.2259999999999991,0.6330000000000027,0.5909999999999975,SOFT,69.94099999999999,0.0145034965034979,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,-4.0,0,2019,9,pre_2022,1536.0913389788009,1517.0179184455621,1468.5133534243266,67.57798555447425,Austrian Grand Prix,Power,none,0,0,0,7.6,5.2,0.0,9.4,2.6545861717393127,6.4,0.1,9.0
RAI,Alfa Romeo Racing,6.0,9.0,+1 Lap,2.0,70.0,7.0,64.166,1.1629999999999967,1.845943843943934,1,0.1869999999999976,0.3210000000000015,0.5449999999999982,SOFT,70.18177777777777,0.040133333333333,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,1.0,0,2019,9,pre_2022,1519.011229465986,1531.4513263594,1440.3940550249604,78.61717444102555,Austrian Grand Prix,Power,none,0,0,0,12.6,1.4,0.0,15.2,2.8191409480975755,1.4,0.0,14.0
GIO,Alfa Romeo Racing,7.0,10.0,+1 Lap,1.0,70.0,8.0,64.179,1.176000000000002,1.8665777820103835,1,0.2759999999999998,0.5080000000000027,0.3919999999999994,SOFT,71.64733333333334,-0.0967000000000032,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,1.0,0,2019,9,pre_2022,1440.3940550249604,1427.9539581315464,1519.011229465986,-78.61717444102555,Austrian Grand Prix,Power,none,0,0,0,15.2,0.0,0.0,12.8,3.5185084769122312,1.4,0.0,14.0
PER,Racing Point,13.0,11.0,+1 Lap,0.0,70.0,16.0,64.789,1.7860000000000014,2.834785645128012,0,0.3299999999999983,0.6020000000000003,0.8539999999999992,SOFT,71.96157142857142,0.7947736263736217,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,3.0,0,2019,9,pre_2022,1557.2472991588281,1567.7694019692592,1433.291611864738,123.95568729409024,Austrian Grand Prix,Power,none,0,0,0,11.4,1.6,0.0,13.4,2.5704845148631565,2.4,0.0,15.2
RIC,Renault,12.0,12.0,+1 Lap,0.0,70.0,14.0,64.79,1.787000000000006,2.8363728711331304,0,0.2139999999999986,0.7940000000000005,0.6359999999999992,SOFT,71.70572727272729,0.4606727272727304,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,2.0,0,2019,9,pre_2022,1464.9364005213097,1470.1360254204506,1438.8215166141306,26.11488390717909,Austrian Grand Prix,Power,none,0,0,0,11.6,2.0,0.2,8.0,2.0091450047726878,4.0,0.0,10.3
HUL,Renault,15.0,13.0,+1 Lap,0.0,70.0,12.0,64.516,1.5130000000000052,2.4014729457327517,0,0.1769999999999996,0.5710000000000015,0.7650000000000006,SOFT,76.639375,3.111440476190472,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,-3.0,0,2019,9,pre_2022,1438.8215166141306,1433.6218917149897,1464.9364005213097,-26.11488390717909,Austrian Grand Prix,Power,none,0,0,0,11.0,2.0,0.0,12.6,2.619882845025394,4.0,0.0,10.3
STR,Racing Point,14.0,14.0,+1 Lap,0.0,70.0,17.0,64.832,1.8289999999999933,2.903036363347767,0,0.3059999999999974,0.7730000000000032,0.75,SOFT,72.85447058823529,0.5089828431372552,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,3.0,0,2019,9,pre_2022,1433.291611864738,1422.7695090543068,1557.2472991588281,-123.95568729409024,Austrian Grand Prix,Power,none,0,0,0,13.2,0.8,0.2,17.0,3.3501328515840862,2.4,0.0,15.2
ALB,Toro Rosso,18.0,15.0,+1 Lap,0.0,70.0,13.0,64.665,1.662000000000006,2.637969620494272,0,0.2759999999999998,0.6850000000000023,0.7010000000000005,SOFT,71.00682352941176,0.5403039215686254,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,-5.0,0,2019,9,pre_2022,1467.8989800875045,1486.8223937864439,1532.1010199124955,-64.20203982499106,Austrian Grand Prix,Power,none,0,0,0,12.8,0.8,0.2,11.8,2.403641751342764,2.6,0.0,11.0
GRO,Haas F1 Team,11.0,16.0,+1 Lap,0.0,70.0,11.0,64.49,1.4869999999999948,2.360205069599852,0,0.4499999999999993,0.6910000000000025,0.3460000000000001,SOFT,70.83772222222223,0.0539411764705882,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,0.0,0,2019,9,pre_2022,1478.4820067872733,1486.8538129219935,1521.5179932127267,-43.0359864254533,Austrian Grand Prix,Power,none,0,0,0,14.4,0.4,0.0,13.4,2.790211777368742,1.6,0.2,11.9
KVY,Toro Rosso,16.0,17.0,+1 Lap,0.0,70.0,18.0,65.324,2.320999999999998,3.6839515578623208,0,0.4139999999999979,0.6000000000000014,1.3069999999999986,SOFT,71.81728571428572,0.5211296703296676,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,2.0,0,2019,9,pre_2022,1532.1010199124955,1513.1776062135561,1467.8989800875045,64.20203982499106,Austrian Grand Prix,Power,none,0,0,0,11.8,1.8,0.2,10.2,2.3392351966176785,2.6,0.0,11.0
RUS,Williams,0.0,18.0,+2 Laps,0.0,69.0,19.0,65.904,2.900999999999996,4.6045426408266215,0,0.3979999999999997,1.3450000000000024,1.1579999999999977,SOFT,71.65457142857143,-0.1933571428571446,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,19.0,0,2019,9,pre_2022,1572.5504676331368,1582.231501431924,1427.4495323668632,145.1009352662736,Austrian Grand Prix,Power,none,0,0,0,16.4,0.0,0.0,18.6,4.798799381560128,0.0,0.0,19.1
MAG,Haas F1 Team,10.0,19.0,+2 Laps,0.0,69.0,5.0,64.072,1.0690000000000026,1.696744599463522,1,0.4519999999999982,0.3890000000000029,0.2279999999999979,SOFT,71.41076923076922,0.457126373626376,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,-5.0,0,2019,9,pre_2022,1521.5179932127267,1513.1461870780065,1478.4820067872733,43.0359864254533,Austrian Grand Prix,Power,none,0,0,0,13.6,1.2,0.0,10.4,2.256471161290395,1.6,0.2,11.9
KUB,Williams,17.0,20.0,+3 Laps,0.0,68.0,20.0,66.206,3.203000000000003,5.083884894370113,0,0.7300000000000004,1.383000000000003,1.09,SOFT,73.63204999999999,0.4604187969924802,34.44406779661016,50.74406779661018,17.965254237288136,1.225423728813559,0,0,3.0,0,2019,9,pre_2022,1427.4495323668632,1417.768498568076,1572.5504676331368,-145.1009352662736,Austrian Grand Prix,Power,none,0,0,0,17.6,0.0,0.0,19.6,5.583776321755902,0.0,0.0,19.1
